Station Code,Station Name,Country,State,Latitude,Longitude,Elevation,Start,End,Timezone UTC,Timezone Name,Source,Wind Direction,Wind Speed,Wind Gust,Sea Level Pressure,Dry Bulb Temperature,Wet Bulb Temperature,Relative Humidity,Rain,Rain Intensity,Cloud Oktas,Mean Correction Factors
033208,ROSSLYN BAY NTC AWS,Australia,QLD,-23.161,150.7901,0.0,1992,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,False,False,True,True,False,
033210,ST LAWRENCE,Australia,QLD,-22.34743468,149.5240684,9.2,2004,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
033247,PROSERPINE AIRPORT,Australia,QLD,-20.4925,148.555,19.7,1978,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
033294,YEPPOON THE ESPLANADE,Australia,QLD,-23.13637513,150.7505697,5.5,1993,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
033295,ALVA BEACH,Australia,QLD,-19.45690136,147.4833014,7.5,1997,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
033307,WOOLSHED,Australia,QLD,-19.4168,146.5362,556.0,1998,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
033308,SAMUEL HILL AERO,Australia,QLD,-22.74148407,150.6572026,31.0,1997,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
033317,HAY POINT,Australia,QLD,-21.2894,149.3008,7.0,2005,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,False,False,False,False,True,True,False,
033327,BOWEN AIRPORT AWS,Australia,QLD,-20.0154,148.2138,5.9,2015,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
033328,TOWNSVILLE- FANNING RIVER (DEFENCE),Australia,QLD,-19.783,146.5,325.8,2017,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
033329,OORALEA RACECOURSE (MACKAY TURF CLUB),Australia,QLD,-21.17,149.1515,10.3,2016,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,False,True,True,True,True,True,False,
034035,MORANBAH AIRPORT,Australia,QLD,-22.0644,148.0758,232.2,2012,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
034084,CHARTERS TOWERS AIRPORT,Australia,QLD,-20.0464,146.2708,289.8,1942,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,True,True,True,True,True,True,True,
035065,SPRINGSURE COMET ST,Australia,QLD,-24.123,148.0856,344.5,1865,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,False,True,True,True,False,False,True,
035069,TAMBO POST OFFICE,Australia,QLD,-24.8819,146.2564,395.1,1877,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,True,True,True,True,False,False,True,
035070,TAROOM POST OFFICE,Australia,QLD,-25.6408,149.7958,199.0,1870,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,True,True,True,True,False,False,True,
035124,CLERMONT AIRPORT,Australia,QLD,-22.77554855,147.6216573,270.3,2010,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
035129,ROLLESTON AIRPORT,Australia,QLD,-24.4617,148.6264,219.5,2010,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
035134,BLACKWATER AIRPORT,Australia,QLD,-23.6015,148.8074,193.0,2013,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
035139,LOCHINGTON,Australia,QLD,-23.9424,147.525,267.2,2010,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
035264,EMERALD AIRPORT,Australia,QLD,-23.5694,148.1756,189.4,1981,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
036007,BARCALDINE POST OFFICE,Australia,QLD,-23.5544,145.2883,266.9,1886,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,False,True,True,True,True,True,True,
036026,ISISFORD POST OFFICE,Australia,QLD,-24.2591,144.4406,203.0,1885,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,False,True,True,True,False,False,True,
036031,LONGREACH AERO,Australia,QLD,-23.4397,144.2828,192.2,1949,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
036034,BLACKALL AIRPORT,Australia,QLD,-24.4303,145.4306,281.3,2001,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
037010,CAMOOWEAL TOWNSHIP,Australia,QLD,-19.9225,138.1214,231.2,1891,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
037034,THE MONUMENT AIRPORT,Australia,QLD,-21.8125,139.9267,288.4,2000,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
037036,TREPELL AIRPORT,Australia,QLD,-21.84,140.8925,266.2,2001,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
037039,WINTON AIRPORT,Australia,QLD,-22.3617,143.0836,192.2,2002,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
037053,CARTERS BORE,Australia,QLD,-20.9358,139.2964,396.0,2014,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,False,True,True,True,True,True,False,
037058,URANDANGI AERODROME,Australia,QLD,-21.5979,138.3665,178.6,2012,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
037059,NEW MAY DOWNS,Australia,QLD,-20.59,139.3411,392.0,2013,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,False,True,True,True,True,True,False,
038000,BEDOURIE,Australia,QLD,-24.3597,139.4714,91.4,1932,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,True,True,True,True,False,False,True,
038003,BOULIA AIRPORT,Australia,QLD,-22.9117,139.9039,161.8,1886,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,True,True,True,True,False,False,True,
038026,BIRDSVILLE AIRPORT,Australia,QLD,-25.8975,139.3472,46.6,2000,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
038076,WINDORAH AIRPORT,Australia,QLD,-25.4117,142.6647,132.2,2016,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
039059,LADY ELLIOT ISLAND,Australia,QLD,-24.1116,152.7161,3.6,1939,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
039066,GAYNDAH AIRPORT,Australia,QLD,-25.6167,151.6156,110.9,2003,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
039083,ROCKHAMPTON AERO,Australia,QLD,-23.37552263,150.4775356,10.4,1939,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
039085,SANDY CAPE LIGHTHOUSE,Australia,QLD,-24.7297,153.2083,99.1,1871,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,True,True,True,True,False,False,True,
039089,THANGOOL AIRPORT,Australia,QLD,-24.4935,150.5709,193.1,1929,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
039104,MONTO TOWNSHIP,Australia,QLD,-24.8642,151.1247,239.0,1930,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,False,True,True,True,False,False,True,
039122,HERON ISLAND RES STN,Australia,QLD,-23.44169186,151.9125041,3.3,1956,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,False,False,False,False,True,True,False,
039123,GLADSTONE RADAR,Australia,QLD,-23.8553,151.2628,74.5,1957,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
039128,BUNDABERG AERO,Australia,QLD,-24.9069,152.323,30.8,1942,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
039314,SEVENTEEN SEVENTY,Australia,QLD,-24.1568,151.8889,41.0,1986,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,True,True,True,True,False,False,True,
039322,RUNDLE ISLAND,Australia,QLD,-23.52897685,151.2757581,19.8,1994,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,False,False,True,True,False,
039326,GLADSTONE AIRPORT,Australia,QLD,-23.8697,151.2214,16.6,1993,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
040004,AMBERLEY AMO,Australia,QLD,-27.62973477,152.7110199,24.2,1941,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
040043,CAPE MORETON LIGHTHOUSE,Australia,QLD,-27.0313212,153.4660474,99.9,1869,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
040068,DOUBLE ISLAND POINT LIGHTHOUSE,Australia,QLD,-25.9319,153.1906,95.6,1891,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
040082,UNIVERSITY OF QUEENSLAND GATTON,Australia,QLD,-27.5436,152.3375,89.0,1897,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,False,True,True,True,True,True,False,
040093,GYMPIE,Australia,QLD,-26.1831,152.6414,64.5,1870,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
040126,MARYBOROUGH,Australia,QLD,-25.5132,152.7152,9.0,1870,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
040209,POINT LOOKOUT,Australia,QLD,-27.4361,153.5456,41.0,1997,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,False,True,True,True,False,False,True,
040211,ARCHERFIELD AIRPORT,Australia,QLD,-27.5716448,153.0071859,12.5,1929,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
040223,BRISBANE AERO,Australia,QLD,-27.41759572,153.1146455,4.0,1929,2000,UTC +10:00,Australia/Brisbane,BOM,,,,,,,,,,,
040282,NAMBOUR DPI,Australia,QLD,-26.6431,152.9392,32.5,1952,2007,UTC +10:00,Australia/Brisbane,BOM,,,,,,,,,,,
040284,BEERBURRUM FOREST STATION,Australia,QLD,-26.95869208,152.9618503,48.0,1898,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,False,True,True,True,True,True,False,
040405,HERVEY BAY AIRPORT,Australia,QLD,-25.322,152.8817,13.0,1999,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
040555,TOOLARA (KELLY),Australia,QLD,-25.9713,152.8609,143.0,1997,2017,UTC +10:00,Australia/Brisbane,BOM,,,,,,,,,,,
040651,JIMNA FORESTRY,Australia,QLD,-26.6644,152.4606,523.0,1976,2017,UTC +10:00,Australia/Brisbane,BOM,,,,,,,,,,,
040717,COOLANGATTA,Australia,QLD,-28.16800755,153.5052576,4.0,1982,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,"1.19,1.06,0.99,0.99,0.97,0.97,1.01,1.07,1.14,1.26,1.17,1.12,1.16,1.11,1.15,1.23"
040764,GOLD COAST SEAWAY,Australia,QLD,-27.93627618,153.4292901,3.0,1987,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
040842,BRISBANE AERO,Australia,QLD,-27.39189991,153.1294346,4.5,1992,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,"0.94,0.96,1.05,1.08,1.06,1.03,1.13,1.26,1.28,1.22,1.12,1.16,1.17,1.16,1.17,1.05"
040854,LOGAN CITY WATER TREATMENT PLANT,Australia,QLD,-27.6839,153.1947,14.0,1992,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,False,True,True,True,False,False,True,
040856,RAINBOW BEACH,Australia,QLD,-25.9007,153.0891,14.4,1992,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,True,True,True,True,False,False,True,
040861,SUNSHINE COAST AIRPORT,Australia,QLD,-26.60061413,153.0903628,3.4,1994,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,"1.19,1.06,0.99,0.99,0.97,0.97,1.01,1.07,1.14,1.26,1.17,1.12,1.16,1.11,1.15,1.23"
040908,TEWANTIN RSL PARK,Australia,QLD,-26.3911,153.0403,6.4,1995,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
040913,BRISBANE,Australia,QLD,-27.48074115,153.0386364,8.1,1999,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
040922,KINGAROY AIRPORT,Australia,QLD,-26.5737,151.8398,433.7,2001,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
040925,BANANA BANK NORTH BEACON,Australia,QLD,-27.5327,153.3333,7.0,2002,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,False,False,False,False,True,True,False,
040926,INNER RECIPROCAL MARKER,Australia,QLD,-27.26372954,153.2417126,10.0,2002,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,False,False,False,False,True,True,False,
040927,SPITFIRE CHANNEL BEACON,Australia,QLD,-27.04809677,153.2664041,7.0,2002,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,False,False,False,False,True,True,False,
040958,REDCLIFFE,Australia,QLD,-27.21712034,153.0923206,12.6,2003,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
040959,REDCLIFFE JETTY,Australia,QLD,-27.22616022,153.1173017,3.6,2004,2023,UTC +10:00,Australia/Brisbane,BOM,,,,,,,,,,,
040983,BEAUDESERT DRUMLEY STREET,Australia,QLD,-27.97075306,152.9898736,47.8,2007,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
040988,NAMBOUR DAFF - HILLSIDE,Australia,QLD,-26.6442,152.9383,53.2,2007,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
041095,STANTHORPE LESLIE PARADE,Australia,QLD,-28.6617,151.9339,784.2,1873,2023,UTC +10:00,Australia/Brisbane,BOM,False,False,False,False,True,True,True,True,True,False,
041097,INGLEWOOD FOREST,Australia,QLD,-28.36555183,150.9537844,379.0,2000,2014,UTC +10:00,Australia/Brisbane,BOM,,,,,,,,,,,
041100,TEXAS POST OFFICE,Australia,QLD,-28.8544,151.1681,295.0,1897,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,False,True,True,True,False,False,True,
041175,APPLETHORPE,Australia,QLD,-28.6217,151.9533,871.6,1965,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
041359,OAKEY AERO,Australia,QLD,-27.40356501,151.7412379,405.7,1970,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
041522,DALBY AIRPORT,Australia,QLD,-27.16054314,151.2634449,345.9,1992,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
041525,WARWICK,Australia,QLD,-28.20585906,152.0994229,475.4,1994,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
041529,TOOWOOMBA AIRPORT,Australia,QLD,-27.54244801,151.9134958,640.9,1996,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
041560,GOONDIWINDI AIRPORT,Australia,QLD,-28.5226,150.3223,216.5,2020,2023,UTC +10:00,Australia/Brisbane,BOM,,,,,,,,,,,
042112,MILES CONSTANCE STREET,Australia,QLD,-26.6569,150.1819,304.8,1997,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
043015,INJUNE POST OFFICE,Australia,QLD,-25.8428,148.5669,390.0,1925,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,True,True,True,True,False,False,True,
043020,MITCHELL POST OFFICE,Australia,QLD,-26.4888,147.9777,336.5,1884,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,True,True,True,True,False,False,True,
043035,SURAT,Australia,QLD,-27.1591,149.0702,245.7,1881,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,False,True,True,True,False,False,True,
043091,ROMA AIRPORT,Australia,QLD,-26.5477,148.771,307.4,1985,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
043109,ST GEORGE AIRPORT,Australia,QLD,-28.04791538,148.5959983,198.5,1997,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
044010,BOLLON MARY ST,Australia,QLD,-28.0331,147.4795,182.9,1885,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,True,True,True,True,False,False,True,
044021,CHARLEVILLE AERO,Australia,QLD,-26.4139,146.2558,301.6,1942,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
044026,CUNNAMULLA POST OFFICE,Australia,QLD,-28.0689,145.6822,188.8,1879,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,True,True,True,True,False,False,True,
045009,BALLERA GAS FIELD,Australia,QLD,-27.40081875,141.8116621,114.5,1998,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
045025,THARGOMINDAH AIRPORT,Australia,QLD,-27.98657594,143.8150947,130.9,1999,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
045059,JACKSON OILFIELD,Australia,QLD,-27.63652646,142.4014627,100.0,1985,2012,UTC +10:00,Australia/Brisbane,BOM,,,,,,,,,,,
045068,JACKSON AIRSERVICES AUSTRALIA,Australia,QLD,-27.578,142.3792,193.0,2010,2023,UTC +10:00,Australia/Brisbane,BOM,,,,,,,,,,,
046012,WILCANNIA AERODROME AWS,Australia,NSW,-31.51952876,143.3851613,94.3,2000,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
046126,TIBOOBURRA AIRPORT,Australia,NSW,-29.44482307,142.0567774,176.4,1997,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
046128,FOWLERS GAP AWS,Australia,NSW,-31.08632134,141.7009277,181.0,2004,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
046129,WHITE CLIFFS AWS,Australia,NSW,-30.85225134,143.0743533,158.0,2005,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
046136,WANAARING (BORRONA DOWNS AWS),Australia,NSW,-29.76139129,143.1128038,121.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,False,False,False,False,True,True,True,True,True,False,
046137,BOULLIA,Australia,NSW,-30.07080199,141.8795009,100.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
046138,WHITE CLIFFS (CAWNALMURTEE),Australia,NSW,-30.5807,143.3528,146.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
046139,GRASMERE,Australia,NSW,-31.4198,142.6258,172.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
046140,WHITE CLIFFS (MT JACK),Australia,NSW,-30.8693,143.7085,103.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
046141,MOUNT WOOWOOLARAH,Australia,NSW,-31.2554,141.2389,153.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
046142,SMITHVILLE AWS,Australia,NSW,-30.0664,141.0017,94.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,False,False,False,False,True,True,True,True,True,False,
046143,PACKSADDLE (WESTWOOD DOWNS),Australia,NSW,-30.496,141.3335,68.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
046144,WINNATHEE,Australia,NSW,-29.751,141.1105,124.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
047016,LAKE VICTORIA STORAGE,Australia,NSW,-34.0438,141.2676,26.0,1922,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
047019,MENINDEE POST OFFICE,Australia,NSW,-32.3937,142.4173,61.0,1876,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
047029,POONCARIE MAIL AGENCY,Australia,NSW,-33.3856,142.5696,53.0,1882,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
047048,BROKEN HILL AIRPORT AWS,Australia,NSW,-32.00127097,141.4694229,281.3,1947,2023,UTC +10:30,Australia/Broken_Hill,BOM,True,True,True,True,True,True,True,True,True,True,
047108,BURNDOO,Australia,NSW,-32.0679,143.65,78.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
047109,INKERMAN,Australia,NSW,-31.9772,142.153,120.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
047110,NELIA GAARI,Australia,NSW,-32.0079,142.8181,86.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
047111,WENTWORTH (NULLA),Australia,NSW,-33.8218,141.3592,55.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
047112,IVANHOE (OVERNEWTON),Australia,NSW,-32.9416,143.5386,82.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
047113,MULURULU AWS,Australia,NSW,-33.3392,143.4,78.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,False,False,False,False,True,True,True,True,True,False,
047114,CENTRAL DARLING (TANDOU),Australia,NSW,-32.7107,142.1115,59.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
048015,BREWARRINA HOSPITAL,Australia,NSW,-29.9614,146.8651,115.0,1872,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
048027,COBAR MO,Australia,NSW,-31.48407553,145.8293259,260.0,1962,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
048031,COLLARENEBRI (ALBERT ST),Australia,NSW,-29.5406,148.5817,145.0,1884,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
048079,WANAARING POST OFFICE,Australia,NSW,-29.7029,144.1484,108.0,1884,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
048237,COBAR AIRPORT AWS,Australia,NSW,-31.53889185,145.796341,218.0,1993,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
048243,LIGHTNING RIDGE VISITOR INFORMATION CENT,Australia,NSW,-29.431,147.9722,154.0,1997,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
048244,COBAR COMPARISON,Australia,NSW,-31.4861,145.8281,260.0,1997,2000,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
048245,BOURKE AIRPORT AWS,Australia,NSW,-30.03625171,145.9522068,107.3,1998,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
048246,BURRAWANTIE,Australia,NSW,-29.1544,145.4066,143.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
048247,WANAARING (DELTA AWS),Australia,NSW,-30.1007,145.3339,109.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,False,False,False,False,True,True,True,True,True,False,
048248,GUMBOOKA,Australia,NSW,-29.7859,146.2857,113.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
048249,BYROCK (KNIGHTVALE),Australia,NSW,-30.4864,146.3283,143.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
048250,NOONA AWS,Australia,NSW,-31.7267,144.9314,179.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,False,False,False,False,True,True,True,True,True,False,
049000,IVANHOE AERODROME AWS,Australia,NSW,-32.88339885,144.309247,100.0,2000,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
049002,BALRANALD (RSL),Australia,NSW,-34.6398,143.561,61.0,1879,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
049135,KILLALA,Australia,NSW,-31.9942,145.9733,259.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
049136,EUABALONG (MOUNT HOPE AWS),Australia,NSW,-32.8261,145.88,209.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,False,False,False,False,True,True,True,True,True,False,
049137,WAIKO,Australia,NSW,-32.8323,144.4645,95.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
050017,WEST WYALONG AIRPORT AWS,Australia,NSW,-33.93820957,147.1963243,257.0,1999,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
050031,PEAK HILL POST OFFICE,Australia,NSW,-32.7235,148.1902,285.0,1890,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
050137,CONDOBOLIN AIRPORT AWS,Australia,NSW,-33.06825028,147.213327,192.6,1993,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
051039,NYNGAN AIRPORT,Australia,NSW,-31.5495,147.1961,173.0,1879,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
051049,TRANGIE RESEARCH STATION AWS,Australia,NSW,-31.98603431,147.9490757,215.0,1922,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
051161,COONAMBLE AIRPORT AWS,Australia,NSW,-30.97760362,148.379839,181.3,1997,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
051162,WALGETT (BREWON AWS),Australia,NSW,-30.2411,147.5328,130.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,False,False,False,False,True,True,True,True,True,False,
051163,KEVELINE,Australia,NSW,-30.4934,147.9422,134.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
051164,GIRILAMBONE (OKEH) AWS,Australia,NSW,-31.0822,146.9294,178.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,False,False,False,False,True,True,True,True,True,False,
052020,MUNGINDI POST OFFICE,Australia,NSW,-28.9786,148.9899,160.0,1887,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
052057,WEEMELAH (CRINOLYN),Australia,NSW,-29.2403,149.1265,163.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
052088,WALGETT AIRPORT AWS,Australia,NSW,-30.0372,148.1223,133.0,1993,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
053000,MOREE AUTOSONDE,Australia,NSW,-29.4917,149.8461,213.0,2000,2001,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
053115,MOREE AERO,Australia,NSW,-29.48975633,149.8469772,213.0,1995,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
054003,BARRABA (CLIFTON LANE),Australia,NSW,-30.3833,150.6083,499.0,1881,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
